"quotation_id","lob_name","lead","shipment_type","cargo_type","packages","gross_weight_in_kgs","volume_cbm","charge_weight_in_kgs","movement_type","carrier","transit_destination","transit_days","origin","place_of_receipt","port_of_loading","port_of_discharge","place_of_delivery","final_destination","quotation_id-2","party_name","party_branch","quoted_by","sales_coordinator"
3718,"Air Import","LEAD/ATL/0038/24-25","International","Loose","10","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Kalibo(PHKLO)","Kalibo(PHKLO)","Kalibo(PHKLO)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3718,"EXPEDITORS INTERNATIONAL","Atlanta","Deepanshu","Baliram Yadav"
3719,"Air Export","LEAD/ATL/0039/24-25","International","Loose","20","10.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Atlanta(USA2N)","Atlanta(USA2N)","Columbus(USOLU)","Waco(USACT)","Waco(USACT)","Waco(USACT)",3719,"PENSKE LOGISTICS","Atlanta","Deepanshu","Deepanshu"
3720,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","AFS Logistics International Pvt. Ltd","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3720,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","Pratik Shinde","amituser1"
3720,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Maersk Linem Philippines Inc.","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3720,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","Pratik Shinde","amituser1"
3721,"Sea Export","LEAD/NYC/0014/24-25","International","FCL","60","300.000","0.150","150000.000","Port-to-Port","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3721,"PROVIDENCE Associates, Inc","New York","Aarti Parmar",NULL
3722,"Air Import","LEAD/ATL/0040/24-25","International","Loose","10","50.000","0.010","10000.000","Port-to-Port","Air Canada ","","","Aalborg(DKAAL)","Aalborg(DKAAL)","Aalborg(DKAAL)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3722,"SKY2C FREIGHT SYSTEM , INC.","Atlanta","Deepanshu","Aarti Parmar"
3724,"Sea Export","","International","FCL","0","1000.000","0.000","1000.000","Door-to-Door","3 Star company LTD.","","","Aaronsburg(USAA7)","Aaronsburg(USAA7)","Abbottstown(USAQW)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3724,"1111-1","NewYork","Prakash Nadar",NULL
3725,"Air Export","LEAD/ATL/0041/24-25","International","Loose","50","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Waco(USACT)","Waco(USACT)","Waco(USACT)",3725,"C.H. ROBINSON WORLDWIDE, INC","Atlanta","Deepanshu","Abhijit Patole"
3726,"Sea Import","LEAD/NYC/0016/24-25","International","FCL","10","100.000","0.150","150000.000","Port-to-Port","","","","Melbourne(AUMEL)","Melbourne(AUMEL)","Melbourne(AUMEL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",3726,"British American Tobacco","New York","Aarti Parmar",NULL
3727,"Air Export","LEAD/AUS/0021/24-25","International","Loose","0","500.000","0.000","500.000","Port-to-Port","","","","","Charleston(USCHS)","Charleston(USCHS)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)",3727,"Bloom industrues","Austin","Nandani",NULL
3728,"Air Export","LEAD/NYC/0017/24-25","International","Loose","60","450.000","0.100","100000.000","Port-to-Port","Northwest Airlines ","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Buffalo Range(ZWBFO)","Buffalo Range(ZWBFO)","Buffalo Range(ZWBFO)",3728,"PROVIDENCE Associates, Inc","New York","Aarti Parmar","Aarti Parmar"
3729,"Sea Import","LEAD/ATL/0042/24-25","International","FCL","10","100.000","0.010","10000.000","Port-to-Port","ACE Lines","","","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3729,"XPO LOGISTICS","Atlanta","Deepanshu","amit"
3730,"Sea Export","","International","FCL","50","50.000","0.100","100000.000","Port-to-Port","","","","Chicago(USCHI)","California(USCFJ)","Chicago(USCHI)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3730,"Amazon.com Inc.","New York","Aarti Parmar",NULL
3731,"Sea Export","","International","FCL","0","90.000","0.100","100000.000","Port-to-Port","","","","Adelaide(AUADL)","Adelaide(AUADL)","Adelaide(AUADL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",3731,"British American Tobacco","New York","Aarti Parmar",NULL
3732,"Air Export","","International","Loose","60","450.000","0.100","100000.000","Port-to-Port","Northwest Airlines ","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Buffalo Range(ZWBFO)","Buffalo Range(ZWBFO)","Buffalo Range(ZWBFO)",3732,"PROVIDENCE Associates, Inc","New York","Aarti Parmar","Aarti Parmar"
3733,"Sea Import","","International","FCL","10","100.000","0.150","150000.000","Port-to-Port","","","","Melbourne(AUMEL)","Melbourne(AUMEL)","Melbourne(AUMEL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",3733,"British American Tobacco","New York","Aarti Parmar",NULL
3734,"Sea Export","","International","FCL","100","300.000","0.150","150000.000","Port-to-Port","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Karachi(PKKHI)","Karachi(PKKHI)","Karachi(PKKHI)",3734,"Aaron Cohen Associates Ltd.","New York","Aarti Parmar",NULL
3735,"Sea Import","","International","FCL","50","1000.000","50.000","50000.000","Port-to-Port","A M I India Logistics","","","Sydney(AUSYD)","Sydney(AUSYD)","Sydney(AUSYD)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3735,"Suraj logistics pvt ltd","Mumbai","Surajk",NULL
3736,"Sea Export","LEAD/ATL/0043/24-25","International","FCL","50","100.000","0.010","10000.000","Port-to-Port","ACE Lines","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Waco(USACT)","Waco(USACT)","Waco(USACT)",3736,"UNITED PARCEL SERVICE INC","Atlanta","Deepanshu","amit"
3737,"Air Import","LEAD/ATL/0044/24-25","International","Loose","10","50.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Jaipur(INJAI)","Jaipur(INJAI)","Jaipur(INJAI)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3737,"RELIANCE GLOBAL GROUP INC","Atlanta","Deepanshu","Ananya"
3738,"Air Export","LEAD/ATL/0045/24-25","International","Loose","10","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Atlanta(USA2N)","Atlanta(USA2N)","Atlanta(USATL)","Riga(LVRIX)","Riga(LVRIX)","Riga(LVRIX)",3738,"J.B. HUNT TRANSPORT SERVICES INC,","Atlanta","Deepanshu","Anil"
3739,"Sea Import","LEAD/ATL/0046/24-25","International","FCL","50","100.000","0.010","10000.000","Port-to-Port","ACE Lines","","","La Guaira(VELAG)","La Guaira(VELAG)","La Guaira(VELAG)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3739,"KUEHNE + NAGEL PVT LTD","Atlanta","Deepanshu","apeksha"
3740,"Sea Export","LEAD/ATL/0047/24-25","International","FCL","10","100.000","0.010","10000.000","Port-to-Port","ACE Lines","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",3740,"EXPEDITORS INTERNATIONAL","Atlanta","Deepanshu","Ananya"
3741,"Air Import","LEAD/ATL/0048/24-25","International","Loose","20","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Waco(USACT)","Waco(USACT)","Waco(USACT)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3741,"PENSKE LOGISTICS","Atlanta","Deepanshu",NULL
3742,"Air Export","LEAD/ATL/0049/24-25","International","Loose","20","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Charleston(USCHS)","Charleston(USCHS)","Charleston(USCHS)","Waco(USACT)","Waco(USACT)","Waco(USACT)",3742,"RYDER SUPPLY CHAIN LOGISTICS","Atlanta","Deepanshu","Deepanshu"
3743,"Air Export","","International","Loose","0","500.000","0.000","500.000","Door-to-Door","","","","Abbeville(USUAB)","Aberdeen(USABR)","Aberdeen(USABR)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",3743,"Star International","Austin","Nandani",NULL
3744,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Maersk India","","","Delhi(INDEL)","Delhi(INDEL)","Mundra(INMUN)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3744,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3744,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","C G M","","","Delhi(INDEL)","Delhi(INDEL)","Mundra(INMUN)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3744,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3745,"Air Import","","International","Loose","10","200.000","0.100","100000.000","Port-to-Port","","","","Rio de Janeiro(BRRIO)","Abbeville(USABB)","Rio de Janeiro(BRRIO)","Columbus(USCMH)","Columbus(USCMH)","Columbus(USCMH)",3745,"British American Tobacco","New York","Aarti Parmar",NULL
3746,"Air Import","LEAD/NYC/0018/24-25","International","Loose","900","100.000","0.350","350000.000","Port-to-Port","","","","Karachi(PKKHI)","Karachi(PKKHI)","Karachi(PKKHI)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",3746,"Aaron Cohen Associates Ltd.","New York","Aarti Parmar",NULL
3749,"Air Export","LEAD/NYC/0020/24-25","International","Loose","20","30.000","0.150","150000.000","Port-to-Port","US Airways, Inc. ","","","Aaronsburg(USAA7)","Aaronsburg(USAA7)","Aberdeen(USAPG)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3749,"Library Automation Management","New York","Aarti Parmar",NULL
3750,"Air Export","","International","Loose","20","30.000","0.150","150000.000","Port-to-Port","US Airways, Inc. ","","","Aaronsburg(USAA7)","Aaronsburg(USAA7)","Aberdeen(USAPG)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3750,"Library Automation Management","New York","Aarti Parmar",NULL
3751,"Air Export","LEAD/AUS/0022/24-25","International","Loose","0","100.000","0.000","100.000","Port-to-Port","","","","","Aberdeen(USABR)","Aberdeen(USABR)","Abu Road(INABU)","Abu Road(INABU)","Abu Road(INABU)",3751,"Motorola Mobility","Austin","Nandani",NULL
3752,"Air Import","LEAD/AUS/0023/24-25","International","Loose","0","400.000","0.000","400.000","Port-to-Port","","","","Aarhus(DKAAR)","Aaronsburg(USAA7)","Aarhus(DKAAR)","Columbus(USCMH)","Columbus(USCMH)","Columbus(USCMH)",3752,"BLU Products","Austin","Nandani",NULL
3753,"Air Import","LEAD/NYC/0022/24-25","International","Loose","50","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3753,"Aaron Cohen Associates Ltd.","New York","Aarti Parmar","Aarti Parmar"
3754,"Air Export","LEAD/AUS/0024/24-25","International","Loose","0","800.000","0.000","800.000","Port-to-Port","","","","Aberdeen(USAPG)","Aberdeen(USAPG)","Aberdeen(USAPG)","Milano(ITMIL)","Milano(ITMIL)","Milano(ITMIL)",3754,"Caterpillar Inc.","Austin","Nandani",NULL
3755,"Air Export","LEAD/AUS/0025/24-25","International","Loose","0","450.000","0.000","450.000","Port-to-Port","","","","Aberdeen(USABR)","Aberdeen(USABR)","Aberdeen(USABR)","Abidjan(CIABJ)","Abidjan(CIABJ)","Abidjan(CIABJ)",3755,"Nucor Corporation","Austin","Nandani",NULL
3756,"Air Import","LEAD/AUS/0026/24-25","International","Loose","0","450.000","0.000","450.000","Port-to-Port","","","","","Abidjan(CIABJ)","Abidjan(CIABJ)","Aberdeen(USABR)","Aberdeen(USABR)","Aberdeen(USABR)",3756,"Tazo Tea","Austin","Nandani",NULL
3757,"Air Import","LEAD/AUS/0027/24-25","International","Loose","0","180.000","0.000","180.000","Port-to-Port","","","","","Haifa(ILHFA)","Haifa(ILHFA)","Charlotte(USCLT)","Charlotte(USCLT)","Charlotte(USCLT)",3757,"Caterpillar Canada","Austin","Nandani",NULL
3758,"Air Import","LEAD/AUS/0027/24-25","International","Loose","0","180.000","0.000","180.000","Port-to-Port","","","","","Haifa(ILHFA)","Haifa(ILHFA)","Charlotte(USCLT)","Charlotte(USCLT)","Charlotte(USCLT)",3758,"Caterpillar Canada","Austin","Nandani",NULL
3759,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","AFS Logistics International Pvt. Ltd","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3759,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","sahil gupta","amituser1"
3759,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Maersk Linem Philippines Inc.","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3759,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","sahil gupta","amituser1"
3760,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","AFS Logistics International Pvt. Ltd","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3760,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","sahil gupta","amituser1"
3760,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Maersk Linem Philippines Inc.","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3760,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","sahil gupta","amituser1"
3762,"Air Import","LEAD/ATL/0050/24-25","International","Loose","10","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3762,"SKY2C FREIGHT SYSTEM , INC.","Atlanta","Deepanshu","Aarti Parmar"
3763,"Sea Import","LEAD/NYC/0023/24-25","International","FCL","15","300.000","0.120","120000.000","Port-to-Port","ACS LINES","","","Daman(IN434)","Daman(IN434)","Daman(IN434)","Los Angeles(USLAX)","Los Angeles(USLAX)","Los Angeles(USLAX)",3763,"PROVIDENCE Associates, Inc","New York","Aarti Parmar",NULL
3764,"Air Export","LEAD/ATL/0051/24-25","International","Loose","10","50.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Waco(USACT)","Waco(USACT)","Waco(USACT)",3764,"C.H. ROBINSON WORLDWIDE, INC","Atlanta","Deepanshu","Abhijith N"
3765,"Sea Import","LEAD/NYC/0024/24-25","International","FCL","300","200.000","0.250","250000.000","Door-to-Door","Angel Lines","","","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",3765,"Library Automation Management","New York","Aarti Parmar",NULL
3766,"Sea Import","LEAD/AUS/0029/24-25","International","LCL","0","450.000","0.000","450.000","Port-to-Port","","","","","Aalborg(DKAAL)","Aalborg(DKAAL)","Abbeville(USUAB)","Abbeville(USUAB)","Abbeville(USUAB)",3766,"Reliance Digital","Austin","Nandani",NULL
3767,"Sea Import","LEAD/AUS/0030/24-25","International","LCL","0","1000.000","0.000","1000.000","Port-to-Port","","","","","Aachen(DEAAH)","Aachen(DEAAH)","Adlay/Bislig(PHADL)","Adlay/Bislig(PHADL)","Adlay/Bislig(PHADL)",3767,"American Textile Company","Austin","Nandani",NULL
3768,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","MSC","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3768,"4S JINDAL PRODUCTS PRIVATE LIMITED AND COPORATIVE GOVERNMENT - Test","Delhi","sahil gupta",NULL
3768,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","MAERSK INTERNATION PVT LTD","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3768,"4S JINDAL PRODUCTS PRIVATE LIMITED AND COPORATIVE GOVERNMENT - Test","Delhi","sahil gupta",NULL
3769,"Sea Export","LEAD/AUS/0031/24-25","International","FCL","0","400.000","0.000","400.000","Port-to-Port","","","","","Abbeville(USUAB)","Abbeville(USUAB)","Abbotsbury(GBAOT)","Abbotsbury(GBAOT)","Abbotsbury(GBAOT)",3769,"Klopman International","Austin","Nandani",NULL
3770,"Sea Import","LEAD/ATL/0052/24-25","International","FCL","50","100.000","0.010","10000.000","Port-to-Port","ACE Lines","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3770,"XPO LOGISTICS","Atlanta","Deepanshu","Ananya"
3771,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","MSC","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3771,"4S JINDAL PRODUCTS PRIVATE LIMITED AND COPORATIVE GOVERNMENT - Test","Delhi","sahil gupta",NULL
3771,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","MAERSK INTERNATION PVT LTD","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3771,"4S JINDAL PRODUCTS PRIVATE LIMITED AND COPORATIVE GOVERNMENT - Test","Delhi","sahil gupta",NULL
3771,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","AGS World Transport L.P.","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",3771,"4S JINDAL PRODUCTS PRIVATE LIMITED AND COPORATIVE GOVERNMENT - Test","Delhi","sahil gupta",NULL
3772,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Air India","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Hong Kong(HKHKG)","Hong Kong(HKHKG)","Hong Kong(HKHKG)",3772,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3772,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Emirates","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Hong Kong(HKHKG)","Hong Kong(HKHKG)","Hong Kong(HKHKG)",3772,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3773,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Maersk","","","Tughlakabad(INTKD)","Tughlakabad(INTKD)","Mundra(INMUN)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3773,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3773,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","C G M","","","Tughlakabad(INTKD)","Tughlakabad(INTKD)","Mundra(INMUN)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3773,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3774,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Maersk","","","Tughlakabad(INTKD)","Tughlakabad(INTKD)","Mundra(INMUN)","Boston(USBOS)","Boston(USBOS)","Boston(USBOS)",3774,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3774,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","C G M","","","Tughlakabad(INTKD)","Tughlakabad(INTKD)","Mundra(INMUN)","Boston(USBOS)","Boston(USBOS)","Boston(USBOS)",3774,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3774,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Maersk India","","","New Delhi(INICD)","New Delhi(INICD)","Nhava seva(INNHS)","Saint Louis(USSTL)","Saint Louis(USSTL)","Saint Louis(USSTL)",3774,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3774,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Hamburg Sud","","","New Delhi(INICD)","New Delhi(INICD)","Nhava seva(INNHS)","Saint Louis(USSTL)","Saint Louis(USSTL)","Saint Louis(USSTL)",3774,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
4541,"Air Import","3","International","Loose","2","200.000","1.792","448.000","Port-to-Port","Abhi Air","","","Agra1(INAGR)","Agra1(INAGR)","Agra1(INAGR)","Aberdeen(USABR)","Aberdeen(USABR)","Aberdeen(USABR)",4541,"ATY PVT LTD","Delhi","Avinash Pandey","Aarti Parmar"
3775,"Sea Export","LEAD/ATL/0053/24-25","International","FCL","50","100.000","0.010","10000.000","Port-to-Port","ACE Lines","","","Miami River(USKKV)","Miami River(USKKV)","Miami River(USKKV)","Abu(MYABU)","Abu(MYABU)","Abu(MYABU)",3775,"UNITED PARCEL SERVICE INC","Atlanta","Deepanshu","Anil"
3777,"Air Import","LEAD/ATL/0054/24-25","International","Loose","50","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","Salem(INSXV)","Salem(INSXV)","Salem(INSXV)","Columbus(USCLU)","Columbus(USCLU)","Columbus(USCLU)",3777,"RELIANCE GLOBAL GROUP INC","Atlanta","Deepanshu",NULL
3778,"Sea Export","LEAD/AUS/0032/24-25","International","LCL","0","450.000","0.000","450.000","Port-to-Port","","","","","Abbeville(USUAB)","Abbeville(USUAB)","Aarhus(DKAAR)","Aarhus(DKAAR)","Aarhus(DKAAR)",3778,"Klopman International","Austin","Nandani",NULL
3779,"Air Export","LEAD/ATL/0055/24-25","International","Loose","20","100.000","0.010","10000.000","Port-to-Port","AIR ASIA","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Waco(USACT)","Waco(USACT)","Waco(USACT)",3779,"J.B. HUNT TRANSPORT SERVICES INC,","Atlanta","Deepanshu","Ananya"
3781,"Sea Import","LEAD/ATL/0056/24-25","International","FCL","50","100.000","0.010","10000.000","Port-to-Port","ACS LINES","","","Aalborg(DKAAL)","Aalborg(DKAAL)","Aalborg(DKAAL)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3781,"KUEHNE + NAGEL PVT LTD","Atlanta","Deepanshu",NULL
3782,"Air Import","LEAD/AUS/0033/24-25","International","Loose","0","200.000","0.000","200.000","Port-to-Port","","","","","Aachen(DEAAH)","Aachen(DEAAH)","Charlottesville(USCHO)","Charlottesville(USCHO)","Charlottesville(USCHO)",3782,"Caterpillar Canada","Austin","Nandani",NULL
